,edgeR_exact,edgeR_glm,edgeR_rob_pDF10,edgeR_rob_pDF05,edgeR_rob_pDF20,edgeR_rob_auto.pDF,edgeR_ql,DESeq,DESeq2_indFilterDeactive,DESeq2_indFilterDeactiveCooksOff,DESeq2_indFilterActive,LimmaQN,LimmaVoom,LimmaVoom_Robust,LimmaTrended,LimmaTrended_Robust,LimmaVoom_QW,LimmaVst,BaySeq,PoissonSeq,SAMSeq,QuasiSeq_QL,QuasiSeq_QLShrink,QuasiSeq_QLSpline,NOISeq,StR
85,-11.02620325,-11.02620168,-10.99402697,-10.98747917,-11.00144291,-10.98089701,-11.02617261,-Inf,-10.32634037,-10.32634037,-10.32634037,-7.7186108,-8.639898929,-8.639898929,-6.242077239,-6.242077239,-8.731862353,-3.801145678,-12,#NAME?,#NAME?,-9.192768904,-9.192768904,-9.192768904,-8.872992659,9.029285659
86,10.59163595,10.59160203,10.54151282,10.53881089,10.54441757,10.53744478,10.59147456,Inf,10.09891513,10.09891513,10.09891513,7.398939598,8.392180129,8.392180129,5.754153731,5.754153731,8.475892337,3.550235063,12,Inf,34.20003264,9.064753262,9.064753262,9.064753262,8.608837473,7.18954734
87,13.10390083,13.10389223,13.10384676,13.10379715,13.10388344,13.09674224,13.10395989,Inf,12.61823314,12.61823314,12.61823314,10.06193894,11.15081324,11.15081324,8.496487749,8.496487749,11.18571281,5.258895523,12,Inf,36.68625425,10.79049458,10.79049458,10.79049458,11.12702769,34.99534432
88,-13.26435072,-13.2643512,-13.25527066,-13.24900178,-13.25876638,-13.2460491,-13.2643473,-Inf,-12.57328461,-12.57328461,-12.57328461,-10.161241,-11.05184386,-11.05184386,-8.640860991,-8.640860991,-11.01654337,-5.388178085,-12,#NAME?,#NAME?,-10.7293375,-10.7293375,-10.7293375,-11.12291305,27.93237989
89,5.244035708,5.245468157,5.222749713,5.226072758,5.221434684,5.227695678,5.234114355,Inf,4.720149541,4.720149541,4.720149541,2.339389809,3.13368411,3.13368411,1.217242134,1.217242134,3.266471657,1.596449312,12,Inf,28.46795904,5.325950139,5.325950139,5.325950139,3.223749127,2.457478023
90,-10.66166097,-10.66166233,-10.60764342,-10.59857019,-10.61709805,-10.57326716,-10.66166976,-Inf,-9.971057083,-9.971057083,-9.971057083,-7.416017516,-8.426737306,-8.426737306,-6.032767806,-6.032767806,-8.370259818,-3.667222025,-12,#NAME?,#NAME?,-8.935024237,-8.935024237,-8.935024237,-8.525796626,17.68473505
91,-6.254173531,-6.254214684,-4.771543464,-4.856676794,-4.645194434,-4.949321133,-6.25502463,-Inf,-4.946212717,-4.946212717,-4.946212717,-2.002741709,-2.663473926,-2.663473926,-1.258939511,-1.258939511,-2.392459335,-1.540571914,-12,#NAME?,#NAME?,-5.891430893,-5.891430893,-5.891430893,-4.121450355,1.220187923
92,-8.362171846,-8.362152606,-6.725404892,-6.724928353,-6.725530402,-6.724111527,-8.362703294,-Inf,-5.874302014,-5.874302014,-5.874302014,-3.318195776,-4.286894944,-4.286894944,-2.373241558,-2.373241558,-4.446311226,-2.073457959,-12,#NAME?,#NAME?,-7.349548976,-7.349548976,-7.349548976,-6.242318218,1.916505975
93,15.59558781,15.59558833,15.59069898,15.59140702,15.59069934,15.59247845,15.59558398,Inf,15.10440717,15.10440717,15.10440717,12.49244235,13.60941204,13.60941204,10.94480553,10.94480553,13.65919875,7.478464374,12,Inf,39.19689737,12.50802733,12.50802733,12.50802733,13.61568561,28.24484392
94,-4.085303204,-4.085039811,-3.897324556,-3.937436572,-3.846237204,-3.957199159,-4.088195821,-Inf,-3.279256692,-3.279256692,-3.279256692,-1.028793451,-1.458326744,-1.458326744,-0.602582486,-0.602582486,-1.631469353,-0.946355032,-12,#NAME?,#NAME?,-4.314305446,-4.314305446,-4.314305446,-1.945348646,1.092283013
95,9.560572004,9.560432154,9.560742067,9.55492816,9.560527456,9.545140118,9.560014217,Inf,9.064222403,9.064222403,9.064222403,6.492576519,7.489298483,7.489298483,4.854804347,4.854804347,7.424980701,3.122988855,12,Inf,33.1116725,8.338762646,8.338762646,8.338762646,7.571900321,8.360322205
96,4.338933334,4.338901749,3.994569968,4.003480875,3.986663689,4.009282143,4.338415022,Inf,3.759147079,3.759147079,3.759147079,1.32536199,1.998648019,1.998648019,0.670586293,0.670586293,2.183611215,1.02699781,12,Inf,26.88763755,4.689897421,4.689897421,4.689897421,2.373740966,1.154722305
97,-9.317023082,-9.317051504,-8.73413667,-8.753167614,-8.707739018,-8.775313595,-9.315785056,-Inf,-8.609226459,-8.609226459,-8.609226459,-4.067527793,-4.82263083,-4.82263083,-3.047626289,-3.047626289,-5.122075807,-2.32844019,-12,#NAME?,#NAME?,-8.00890238,-8.00890238,-8.00890238,-7.13785728,1.439383661
98,3.397220298,3.396824085,3.354149237,3.354150677,3.354111367,3.354174869,3.428785048,Inf,2.790999255,2.790999255,2.790999255,1.101074158,1.91709009,1.91709009,0.493365574,0.493365574,1.967982715,1.160538751,12,Inf,26.79649134,4.020795359,4.020795359,4.020795359,1.347103251,3.704891232
99,4.821711602,4.823261765,4.765827916,4.756557212,4.775868956,4.739622952,4.809126348,Inf,4.279321718,4.279321718,4.279321718,2.026447118,2.74221859,2.74221859,0.987612749,0.987612749,2.82309228,1.428476587,12,Inf,27.99438902,5.021875595,5.021875595,5.021875595,2.798397305,2.147761351
100,3.110936454,3.110557331,2.833027612,2.850892458,2.805486292,2.875626337,3.114605143,Inf,2.425711975,2.425711975,2.425711975,0.677801004,1.164943857,1.164943857,0.319454144,0.319454144,1.299277471,0.554448463,12,Inf,0,3.779851215,3.779851215,3.779851215,1.399518106,0.728933133
101,-11.25067177,-11.2506734,-11.21548158,-11.20178436,-11.22374903,-11.18081177,-11.25081119,-Inf,-10.55751615,-10.55751615,-10.55751615,-8.044034334,-8.978872393,-8.978872393,-6.59193119,-6.59193119,-8.948468294,-3.974752952,-12,#NAME?,#NAME?,-9.345278362,-9.345278362,-9.345278362,-9.106195623,16.0025005
102,3.008662494,3.009191677,2.904799841,2.918337639,2.883159725,2.935236204,3.007031716,Inf,2.365350658,2.365350658,2.365350658,0.685487018,1.178418319,1.178418319,0.315192391,0.315192391,1.187423906,0.56083046,12,Inf,0,3.70838133,3.70838133,3.70838133,1.344535663,0.753195118
103,11.7920959,11.79208624,11.70142836,11.68755106,11.71599049,11.66401551,11.79221722,Inf,11.30266938,11.30266938,11.30266938,8.677033309,9.773315927,9.773315927,7.129317878,7.129317878,9.707817969,4.28913894,12,Inf,35.26521246,9.883711064,9.883711064,9.883711064,9.808170863,18.13179258
104,3.335132085,3.335435097,3.333472357,3.333461016,3.333406867,3.33347646,3.367761343,Inf,2.724304309,2.724304309,2.724304309,1.071920057,1.894083018,1.894083018,0.479823551,0.479823551,1.897473504,1.151813156,12,Inf,26.79219383,3.975578792,3.975578792,3.975578792,1.284587133,4.398050313
105,11.55071797,11.55072525,11.51486653,11.5053305,11.52720772,11.49404005,11.55061911,Inf,11.06843954,11.06843954,11.06843954,8.470713061,9.541379197,9.541379197,6.880788849,6.880788849,9.507962204,4.139346854,12,Inf,35.07194379,9.72206193,9.72206193,9.72206193,9.579659452,15.18396995
106,-8.807529875,-8.807479063,-8.787800223,-8.776747235,-8.801040638,-8.763108301,-8.807237824,-Inf,-8.11718144,-8.11718144,-8.11718144,-5.353731211,-6.423686444,-6.423686444,-4.092392403,-4.092392403,-6.443591614,-2.824127176,-12,#NAME?,#NAME?,-7.673251015,-7.673251015,-7.673251015,-6.664763352,6.127668842
107,2.008174041,2.008527465,2.008161346,2.00815788,2.008195122,2.008167109,1.989070951,Inf,1.22721131,1.22721131,1.22721131,0.350637219,0.78722137,0.78722137,0.144106744,0.144106744,0.782331637,0.3787724,12,Inf,0,2.866429014,2.866429014,2.866429014,0.593539698,0.708614734
108,13.38919076,13.38919384,13.26716798,13.25886318,13.2748001,13.24585922,13.38914869,Inf,12.90593863,12.90593863,12.90593863,10.24648735,11.35725284,11.35725284,8.686956087,8.686956087,11.32119903,5.423956343,12,Inf,36.69908769,10.97907119,10.97907119,10.97907119,11.4168923,17.63879285
109,-3.079009216,-3.078721944,-3.078630344,-3.078626965,-3.078600949,-3.078633185,-3.092713867,-Inf,-2.216238736,-2.216238736,-2.216238736,-0.948856203,-1.351442762,-1.351442762,-0.397642059,-0.397642059,-1.332505173,-1.074451223,-12,#NAME?,#NAME?,-3.590852005,-3.590852005,-3.590852005,-0.789663783,7.619026959
110,8.638420933,8.638319198,8.45245834,8.481906289,8.411113109,8.515542431,8.638658644,Inf,8.15738275,8.15738275,8.15738275,4.806080466,5.707048253,5.707048253,3.303999311,3.303999311,5.692842604,2.499424302,12,Inf,31.27861679,7.717127291,7.717127291,7.717127291,6.667983961,2.346125807
111,-5.542682821,-5.542843969,-3.38905367,-3.388179553,-3.390005496,-3.386965124,-5.546706592,-Inf,-3.271213641,-3.271213641,-3.271213641,-1.373885255,-1.858715989,-1.858715989,-0.758816928,-0.758816928,-1.740693292,-1.257045291,-12,#NAME?,#NAME?,-5.396683755,-5.396683755,-5.396683755,-3.367938739,1.025798747
112,-7.080821439,-7.080906636,-7.065268942,-7.067935106,-7.070650086,-7.077021913,-7.080187291,-Inf,-6.375569589,-6.375569589,-6.375569589,-3.570226981,-4.636004781,-4.636004781,-2.537157978,-2.537157978,-4.808978639,-2.214963703,-12,#NAME?,#NAME?,-6.445175305,-6.445175305,-6.445175305,-4.919005378,3.54909073
113,12.3839178,12.38392516,12.34768216,12.3440012,12.35244142,12.34566821,12.38385589,Inf,11.90088381,11.90088381,11.90088381,9.314852662,10.40873516,10.40873516,7.74189905,7.74189905,10.40027729,4.698647069,12,Inf,35.87268489,10.28927007,10.28927007,10.28927007,10.41213758,20.57964071
114,-8.870921385,-8.870835288,-8.871052534,-8.876390213,-8.870888618,-8.884263328,-8.870477849,-Inf,-8.17668081,-8.17668081,-8.17668081,-5.458126334,-6.520180604,-6.520180604,-4.180714928,-4.180714928,-6.604804132,-2.855354889,-12,#NAME?,#NAME?,-7.706489962,-7.706489962,-7.706489962,-6.724025538,6.522525406
115,-11.2158831,-11.21588309,-11.21587725,-11.2158769,-11.21587753,-11.21587627,-11.21588999,-Inf,-10.51625455,-10.51625455,-10.51625455,-7.79528127,-8.698829196,-8.698829196,-6.302697128,-6.302697128,-8.919437612,-3.859665133,-12,#NAME?,#NAME?,-9.312312288,-9.312312288,-9.312312288,-9.063951401,6.724382855
116,11.71194471,11.71195211,11.69494667,11.69427308,11.70135251,11.69294143,11.71178951,Inf,11.22727895,11.22727895,11.22727895,8.667895176,9.74329133,9.74329133,7.080050613,7.080050613,9.796569803,4.255543563,12,Inf,35.31054082,9.832339887,9.832339887,9.832339887,9.737380429,19.9221852
117,-9.912080592,-9.912019082,-9.908950257,-9.905867675,-9.912095784,-9.901812955,-9.911864353,-Inf,-9.215011897,-9.215011897,-9.215011897,-6.399520047,-7.472198018,-7.472198018,-5.090444627,-5.090444627,-7.584174112,-3.243602365,-12,#NAME?,#NAME?,-8.411741903,-8.411741903,-8.411741903,-7.772462156,6.578892867
118,-12.23278458,-12.23278504,-12.22566428,-12.22756045,-12.22875543,-12.23248616,-12.23278101,-Inf,-11.5411967,-11.5411967,-11.5411967,-9.070339205,-9.982198518,-9.982198518,-7.574563217,-7.574563217,-9.938824752,-4.59524903,-12,#NAME?,#NAME?,-10.01688455,-10.01688455,-10.01688455,-10.09191377,17.49687212
119,2.157953316,2.158603318,2.156630065,2.156635419,2.156922401,2.156619127,2.182834621,Inf,1.387224715,1.387224715,1.387224715,0.415355266,0.923251403,0.923251403,0.188197752,0.188197752,0.938483307,0.45722703,12,Inf,0,3.036575727,3.036575727,3.036575727,0.695176144,0.784217924
120,-13.11419734,-13.11419805,-13.11511733,-13.11400445,-13.11471812,-13.11191338,-13.11419233,-Inf,-12.41790496,-12.41790496,-12.41790496,-9.962868401,-10.83785942,-10.83785942,-8.427055775,-8.427055775,-10.91345163,-5.227968795,-12,#NAME?,#NAME?,-10.63059237,-10.63059237,-10.63059237,-10.96717957,17.23198485
121,11.85337447,11.85336425,11.74132722,11.73412014,11.74887886,11.72782725,11.85347499,Inf,11.35899605,11.35899605,11.35899605,8.647959322,9.7401017,9.7401017,7.097555224,7.097555224,9.684018521,4.284026745,12,Inf,35.2187845,9.921730797,9.921730797,9.921730797,9.861003296,12.18494344
122,8.405658958,8.405526206,8.189937032,8.184006749,8.198116588,8.17630096,8.404652543,Inf,7.924544743,7.924544743,7.924544743,5.195762084,6.036144308,6.036144308,3.495852933,3.495852933,6.050463206,2.603715987,12,Inf,31.2764359,7.554582727,7.554582727,7.554582727,6.439355691,4.175328182
123,8.212736245,8.212789101,7.765127331,7.775127426,7.751423112,7.785916962,8.212650899,Inf,7.739604952,7.739604952,7.739604952,4.522542485,5.325864153,5.325864153,2.996672644,2.996672644,5.372946749,2.375818095,12,Inf,31.10623518,7.432649555,7.432649555,7.432649555,6.248972629,2.368599577
124,11.17044764,11.1704425,11.10260956,11.08832441,11.11743051,11.06616028,11.17035695,Inf,10.6829363,10.6829363,10.6829363,8.059261251,9.078891035,9.078891035,6.421539301,6.421539301,9.103314465,3.885323413,12,Inf,34.66609192,9.459938206,9.459938206,9.459938206,9.190549695,10.73716027
125,12.25349945,12.25351009,12.24026073,12.23516688,12.24581593,12.24223443,12.25340514,Inf,11.76623787,11.76623787,11.76623787,9.19679386,10.29778796,10.29778796,7.63234335,7.63234335,10.34694581,4.617912963,12,Inf,35.88643203,10.19919005,10.19919005,10.19919005,10.2769276,25.15059695
126,10.26540072,10.26540758,9.924174419,9.927912806,9.919011445,9.932272315,10.26537234,Inf,9.75510332,9.75510332,9.75510332,6.469018889,7.440048997,7.440048997,4.884845038,4.884845038,7.230744551,3.178134092,12,Inf,33.58136996,8.819229087,8.819229087,8.819229087,8.258719538,3.230777867
127,12.68487866,12.68486819,12.68812381,12.68811866,12.68812981,12.68699943,12.6849289,Inf,12.2009961,12.2009961,12.2009961,9.522712915,10.61737981,10.61737981,7.977941277,7.977941277,10.65280181,4.882370187,12,Inf,36.20011406,10.50125344,10.50125344,10.50125344,10.70920603,14.23010936
128,-7.71514029,-7.715137615,-7.603560382,-7.620107683,-7.550804531,-7.6390161,-7.714743716,-Inf,-7.01813126,-7.01813126,-7.01813126,-2.875765371,-3.634092414,-3.634092414,-2.054101526,-2.054101526,-3.943222135,-1.868769732,-12,#NAME?,#NAME?,-6.894406168,-6.894406168,-6.894406168,-5.575611884,1.240363403
